0,2
0.037213552738489176,1.9917457556921556
0.07442710547697835,1.9854298343531753
0.11164065821546754,1.9775488438357611
0.1488542109539567,1.966707180819919
0.18257529897311073,1.947961818065645
0.21629638699226475,1.9352729029220157
0.2500174750114188,1.932488048920865
0.2837385630305728,1.9313738526567221
0.31220326558785605,1.9258285052019304
0.3406679681451392,1.916738924884606
0.3691326707024224,1.907817746436827
0.3975973732597057,1.8951504724894264
0.4239171575601082,1.8860524878958493
0.45023694186051083,1.8627237133301102
0.47655672616091344,1.821529796189218
0.5028765104613161,1.7765701026035847
0.5274968664112176,1.7809815774269018
0.5521172223611193,1.7908089419595536
0.5767375783110208,1.8043807685286672
0.6013579342609224,1.8177130322135988
0.6246905509686145,1.8276124586415623
0.6480231676763067,1.833951011501149
0.6713557843839989,1.8374902551088308
0.694688401091691,1.8378841959703662
0.7168230870932554,1.8358630661096331
0.7389577730948197,1.832982586071283
0.7610924590963839,1.824287513857055
0.7832271450979482,1.8171008447428845
0.8035515096017563,1.8118671654406475
0.8238758741055644,1.806983824123281
0.8442002386093723,1.8020308114217811
0.8645246031131805,1.7966414237397994
0.8830086624390845,1.7916567133007861
0.9014927217649883,1.7860624702096435
0.9199767810908923,1.78015347732343
0.9384608404167961,1.7735351203334313
0.9552351877298492,1.7672678464232345
0.972009535042902,1.7608484527661388
0.9887838823559547,1.752636656468705
1.0055582296690078,1.7449192463134393
1.020778885346068,1.7371307110371699
1.0359995410231284,1.7296029435342557
1.051220196700189,1.7200814392405936
1.0664408523772495,1.7080606781517185
1.0800350267750056,1.7077694527365341
1.0936292011727615,1.706745595215878
1.1072233755705176,1.7045003956213742
1.1208175499682735,1.6937113622199411
1.131619518220776,1.7006108620123468
1.142421486473278,1.703544918240133
1.1532234547257805,1.7055134137862493
1.1640254229782827,1.7062184175367403
1.1732463963097775,1.7066029093330384
1.1824673696412724,1.7068452788847759
1.1916883429727672,1.707029754349892
1.200909316304262,1.7069370489261502
1.2107876658819527,1.70642917193135
1.2206660154596432,1.7062711036329103
1.2305443650373336,1.7061043472863788
1.2404227146150244,1.7053388031276775
1.253329081354782,1.7040980652851174
1.2662354480945395,1.7025352764345245
1.279141814834297,1.6997612210010513
1.2920481815740545,1.6962261733907713
1.3049545483138123,1.6912710593002473
1.31786091505357,1.684115917165444
