por,phi2,Pe,Dr,c_f_avg_norm,d_f_c_avg_norm,eta_d_f
0.36696138856583,57.3947,55.3927151434246,0.61191,0.147876447392246,0.0241495024920427,0.154711259891281
0.410487841459809,74.1054,2.70211310530997,0.54015,0.000570220878593964,0.000174613192991402,0.0766312112441526
0.515969461281738,2.32272,78.1805058337088,0.19758,3.57083595767646,0.0194614545317253,0.900943337177906
0.706218019144732,14.2425,78.0165132833925,0.27625,8.23479039942071,0.0528101037296561,0.781526280064073
0.318922927733448,19.0393,14.5804564612411,0.77042,1.33934197933736,0.378706200055459,0.502580485221042
0.716550782936956,9.93703,39.3403087382526,0.8317,1.65225582608043,0.0366135662623678,0.630496167042047
0.560349226241902,27.5146,41.7151039410848,0.1427,2.51826763653063,0.0918125988873812,0.267140805106613
0.823513853028369,43.6019,35.6760666823279,0.52538,0.380278234570141,0.00741089112251699,0.115203574230827
0.423286644063281,33.4456,85.6872359218961,0.15887,1.8604782814768,0.0750086340364991,0.233202541666673
0.437149181422052,73.1073,75.1458429773207,0.2316,3.56705190733605,0.212776216080706,0.241530867885871
0.458813749223535,79.8432,26.9616326342772,0.34536,0.546668810603472,0.0935702744508324,0.11802047072715
0.4194604788926,65.6113,50.7842727826973,0.56413,2.87132740648729,0.34159078022492,0.323028863514275
0.309193329066015,35.3448,5.7544631878686,0.062198,0.250774798839723,0.078684039738122,0.0878096793196907
0.513606480602348,5.13693,111.615198049167,0.021212,8.20388639492728,0.0173210448722039,0.448103977947878
0.469663069178386,45.4567,53.5092394971663,0.92893,3.3441567463566,0.303095633057075,0.490129814778337
0.421699240928654,37.2128,56.1981307893747,0.38405,3.28094409750778,0.247792004433395,0.403430324342751
0.638309660639694,2.45386,65.9499142648904,0.022186,0.501091869766024,0.00161144795704252,0.231233348766625
0.365404826795349,7.26967,18.2792240680883,0.87389,1.75176462394557,0.277443330963283,0.804846119762932
0.33263049633055,56.7857,18.9102016073067,0.83691,0.153210630173424,0.0463342265254999,0.167863265641807
0.601731160760459,51.8113,105.915028421681,0.095285,1.50607942314823,0.0248956768590054,0.133453352232371
0.752370155069442,9.25176,7.96078037020055,0.27658,5.94687095272282,0.236595682473984,0.779960093278343
0.319998203583145,63.7321,18.563335381278,0.74068,0.122858921783791,0.0381548588887217,0.147967662996099
0.369776955949169,2.58749,45.5688233681463,0.096993,3.66926492405307,0.0575821866708475,0.770658277706404
0.618023316377032,16.931,43.8283931208056,0.19544,1.20245392614639,0.0340039303588489,0.280856260552461
0.708405860292288,82.0984,27.401869795575,0.55428,0.734618681505557,0.0429334613729485,0.103161383167309
0.636226314099785,29.836,35.3330110492591,0.95461,0.799959505935133,0.0491726954786769,0.279125761564751
0.773606576710624,22.0293,21.3922709762476,0.86974,6.81913740392854,0.193112216350333,0.789267984782631
0.501457518463853,14.5804,87.1852369724891,0.23525,2.97918466981381,0.0589985939550742,0.492137676382511
0.361471677409563,16.2309,45.6486884902593,0.82202,5.15863033122839,0.425774223609082,0.874291461146516
0.585765870266573,87.742,105.920295449664,0.55993,8.19514015589746,0.216785227624012,0.443499233687684
0.357981709148387,66.5076,41.4289035500383,0.73222,1.05497899840623,0.215907382360014,0.234116220594374
0.779365871911847,19.9294,23.4111743623245,0.21585,5.16045930181039,0.0916465176734562,0.478388270228397
0.477749101621565,78.34,93.0805460594752,0.43329,3.52136726967077,0.184795851525008,0.288060459592995
0.598179830702133,49.3068,97.1273483843542,0.56425,1.94866848561268,0.0576694395089391,0.28112785300821
0.466750558319503,62.3081,58.9963446359477,0.36763,2.65678464639447,0.201302220444862,0.266684030212333
0.404803102186376,16.2421,32.2804216786273,0.6493,4.40717641916151,0.422344324103336,0.789226799657314
0.645469688192969,9.79857,2.27071519122794,0.39291,1.09825486715174,0.222650525988513,0.430861535803084
0.778635276319017,85.7946,28.3517987231775,0.012158,7.47461143310779,0.0841960444498458,0.107186281760761
0.439953977471006,22.7643,12.7260035211114,0.91102,1.16173939658875,0.273600245952003,0.434448135834062
0.299072979872274,40.8272,9.43296196996268,0.87276,0.0272536456519363,0.00905332048367424,0.175284062534039
0.394145486962543,36.7522,72.8626955447703,0.25801,6.26783976751187,0.298081324966909,0.475402958778871
0.80447159579281,50.9056,57.8195422943579,0.61572,3.34244710919886,0.0479927486082144,0.308949785756414
0.497212635401489,71.5792,19.002304915472,0.53217,0.0792710488476009,0.015373594894174,0.0998596618685143
0.375164725844672,10.2527,56.438911047951,0.90382,0.871850573828297,0.074506317727235,0.614439078541097
0.768239914547841,56.7147,37.4059838814236,0.032158,6.96751715915798,0.0630737710330343,0.157986860379785
0.640076302456251,23.7045,6.13340619535896,0.92231,0.0249815312819946,0.00463526136491823,0.186356003460013
0.439966483173975,13.1711,27.0538185669793,0.82113,4.60541982274985,0.40550634742909,0.873625746866954
0.783708542072101,44.8867,52.9551893304186,0.89082,0.20760465713743,0.00433314715937173,0.121322856220589
0.435329841483127,18.8727,71.5642661861054,0.604,1.29966514542785,0.0778646622749127,0.452630790579897
0.405434655231077,77.0816,66.9210190562677,0.38621,2.84853380432292,0.273362991711431,0.260105627593324
0.531125652808929,48.4959,5.6076950704946,0.81924,0.305078966610693,0.0790627677161571,0.152224392778417
0.631260730135,35.91,91.4081787321025,0.96915,7.7792142656737,0.152341233555479,0.780261108855303
0.78809267546089,30.1669,40.3428869418209,0.13384,1.12189716430088,0.0159257404724694,0.158740530166409
0.453465263408275,46.6773,4.15849781883927,0.80291,0.0112764944390161,0.00330596203330121,0.129525248552233
0.760730519551273,32.3733,55.8160950934363,0.71407,3.83012928040234,0.0654537781152556,0.479531400529185
0.658706689913607,32.2318,9.41259044129646,0.66304,3.06857367631298,0.393751207333101,0.425668458448112
0.499686079086249,31.7299,21.2020110005098,0.47172,0.0866126191771937,0.0131310288402391,0.166595928646899
0.817103327451767,65.705,61.8402188561127,0.89774,6.19683007792309,0.0819058903463294,0.420602024675907
0.602121266352702,55.737,43.4857546093045,0.39616,1.00888133202703,0.0597218936786109,0.167184543961801
0.747036304887158,17.6074,36.0409462651094,0.089424,5.88789592630374,0.0545256164003838,0.393965383137981
0.324826432509446,21.8473,10.132448835766,0.70466,0.129697249974056,0.0406960922306291,0.269082606206744
0.695801670766686,11.8478,17.4859300161986,0.25247,5.59746241997545,0.163262154279693,0.687248800260599
0.504744039698057,15.8889,83.7015682746314,0.15025,6.73246182790674,0.0900718466226949,0.567249642638751
0.79195962101749,4.71176,0.208642050356736,0.68825,0.0923694516187795,0.0162422625326115,0.442603687012945
0.36076375615699,14.5386,3.20470736461924,0.47577,0.00496449452582329,0.00157320690952017,0.250004235758964
0.3973539989605,43.6106,38.9691328349702,0.32633,5.70304796519371,0.572782563686614,0.457815542003386
0.328624599806399,7.4407,28.0057301122175,0.31939,0.0797871404788386,0.0108334320623046,0.355601633409957
0.529636927448617,27.5791,77.7334429215911,0.69822,2.11699927115261,0.0881688409674821,0.454233866078364
0.755065391984139,19.7992,54.4830857224212,0.28758,0.640534145407994,0.00957137934625034,0.221067735999857
0.76548850246584,36.7819,44.8810073160017,0.81674,0.146579050698184,0.0037522564836632,0.133622273247489
0.324249601750167,26.595,33.1743325890049,0.93539,1.16356469259812,0.25298479269638,0.447904127738737
0.397704210514833,29.8215,29.2050138196517,0.56719,0.179483401280008,0.0326273189809318,0.217100716673658
0.514433596114219,31.0254,107.734192299339,0.67298,1.41429355499078,0.0522099515516803,0.360341419703165
0.541842686789762,27.4549,38.5336446304215,0.23508,0.718916327476582,0.0437086466552376,0.200926269134847
0.274375698291928,9.37287,5.1319375266234,0.73442,0.239215948069902,0.0801967842073934,0.45699265225557
0.468859574603546,27.9228,84.1677547189996,0.19265,4.44111337460857,0.118062656947922,0.402452002084994
0.327199829174185,5.68121,25.4629045709332,0.23306,2.27882968947171,0.1921134756857,0.670551380553829
0.356414153060255,86.5652,47.9226928592746,0.19491,0.453244070173503,0.0720543963130794,0.0996611477426838
0.444397184739734,7.56653,65.5394227948493,0.15243,1.8867996824621,0.0425295175695801,0.468539103165675
0.427049563947298,46.8561,64.7778551821235,0.99318,2.61711424163365,0.261424656378609,0.45194581393898
0.616648454691416,5.69623,97.2426501887185,0.61057,2.45972672939317,0.0214902059152821,0.839494520069476
0.646613020922826,12.6167,10.972026753232,0.46974,0.317048874978487,0.0325961834504621,0.293910151264835
0.720133716021113,44.1166,7.48305398440163,0.87984,0.546403205043533,0.0713864990854179,0.149360891656744
0.331373963151111,7.68139,22.1237436224501,0.57621,4.77027382300422,0.492745152695746,0.919951448179911
0.419613259151013,19.3207,2.18312510664781,0.27491,0.0119938252453135,0.00362144645615029,0.165024692887811
0.462764985875239,78.4359,19.8696092877564,0.010638,1.11080974654462,0.116229028041042,0.0572350249545897
0.661434726102805,10.1841,12.9043734504113,0.66708,7.46488312504998,0.322237268080242,0.937317878887516
0.457657552649146,47.9369,61.3745322372077,0.41404,4.38733008282816,0.280148400205501,0.414438721169713
0.754610311693382,3.53466,62.0020967341047,0.055773,6.35640607562698,0.0112063767501516,0.689325628122556
0.438001377943593,35.5028,6.78087140958439,0.54087,0.0102811238568123,0.00293946942948645,0.15211992898655
0.45068207935257,35.5796,7.31330952309843,0.09321,0.741406363295402,0.169469954067359,0.12570183344159
0.579038235957801,24.3545,26.4321804913617,0.83756,4.75877721673678,0.343623156405541,0.709951322693068
0.698780564106657,14.5557,7.51155288764939,0.22291,2.64224374130477,0.208472263469253,0.418349790377429
0.412410852210974,38.939,80.3582954586239,0.87899,6.77669310267696,0.414024009474889,0.746985956784576
0.604331757964411,37.4806,73.709225253812,0.35332,2.59685443599808,0.0715875161610445,0.320826848414502
0.463903487114848,13.6569,85.4885990618028,0.13903,6.13873264643521,0.0878981289244633,0.566437031703434
0.560238415985825,59.7957,13.0137023998763,0.9547,1.27629512265168,0.243402563859571,0.223178482141143
0.63699190933861,4.79771,88.8736682056622,0.52427,8.92767596686985,0.027175598376938,0.979716346121825
0.561135577564511,9.72253,70.6994074491002,0.053633,5.48363010834501,0.0375096238788128,0.417696495193606
0.365151871409748,31.2094,37.9553037520742,0.34334,0.2524804627806,0.0391414980082623,0.190870758240301
0.656006912420141,54.6643,36.753864520149,0.88494,2.50679682312037,0.143113201494912,0.307704389116003
0.51981006046496,14.2314,60.9670554042867,0.19812,6.00602846632769,0.112438740588484,0.626938740943985
0.747069923000331,9.29852,13.2095764354508,0.87722,0.801916332053811,0.0426268601647415,0.48205276455412
0.334635765077679,29.2063,31.7770201592862,0.49611,0.724939153140723,0.144634260909528,0.288909473964495
0.619344159214727,51.054,58.1345546347516,0.59552,0.321145881525152,0.0153354325725139,0.13815652226115
0.794914039046855,58.2156,40.8896772278735,0.46321,7.26090138123061,0.125498963691084,0.414255408301487
0.596292083979439,23.0988,18.3036574226247,0.71761,1.42967245847606,0.149988484852092,0.391934075129135
0.552167470727206,10.24,47.7626651360421,0.36229,3.41420379386102,0.0894180843207221,0.695672660918292
0.625188030977106,16.8593,87.2599825860828,0.061766,6.15001418437703,0.0355860084280144,0.36081215285036
0.344941492323526,51.3094,45.424884185533,0.30711,0.452469180051784,0.0741556765001433,0.157360107800947
0.610238030902416,26.1364,6.95822003055088,0.39067,0.375204716024176,0.0664364112589533,0.186799191289554
0.599058559788776,75.8682,81.1862151073223,0.67473,7.65176139885636,0.247445120507661,0.48424268916966
0.38963664805337,51.7858,41.9213049598349,0.35878,3.31317925858651,0.407523484966088,0.336618983154872
0.447581362310062,59.2617,96.2443064573028,0.24992,6.21837002694877,0.226102959042766,0.366590743842441
0.429854207803541,15.1033,27.7902846590438,0.73975,3.6268117350368,0.379178953434943,0.77547212675134
0.802946436335296,19.6708,6.67532377035506,0.10769,6.22945262610602,0.226006331970166,0.398275565331517
0.360750395382314,32.7823,8.73902536048153,0.62865,0.110217370836733,0.0340863812702479,0.192547070856762
0.346198717700546,8.69244,43.3212891553001,0.61805,5.98808068740043,0.297486720307436,0.942383160432118
0.350421152896576,68.1157,5.04644932170135,0.71933,0.000564748914701472,0.000181483052854201,0.0972355356607947
0.353676406696857,4.93457,29.7440452473839,0.11695,6.38081750706325,0.203879769590769,0.801693550426295
0.320962471465868,31.0397,22.9143033062997,0.86901,0.625771093146081,0.170647942742649,0.325529816785652
0.380358372192255,29.8231,58.3371205815597,0.58879,3.15811641156337,0.289820708368736,0.528227051529427
0.477120938913842,47.7577,55.0138521100649,0.28652,1.85861568991936,0.127279809190383,0.236745527309873
0.460582551338827,15.4036,21.9261570468059,0.47137,1.2225111156584,0.153305230113495,0.436546427371774
0.648190761216583,79.064,69.8036592011388,0.035434,1.89072161020128,0.0331184582116402,0.0857525723865468
0.586206719282236,35.2393,95.0658584034226,0.86625,5.0645371211938,0.130980117051323,0.636794974056881
0.733703169523748,0.358165,66.7363949566139,0.41986,4.55107730784797,0.00161429826233737,0.992397424646142
0.60803361450258,19.6981,110.256707483863,0.29058,2.10976573198216,0.0291989874027303,0.387646450304777
0.697871901785585,45.177,87.6641697806878,0.35856,0.701660231827693,0.0132371439158748,0.155432048464947
0.567049262427157,2.87179,120.000825270562,0.8075,0.697719169431852,0.00590308300815766,0.802725279548036
0.755164626099607,64.9068,6.00788419799289,0.52909,1.69680219815079,0.206359275451438,0.154939434716489
0.554323180153793,32.6228,52.5002132746227,0.4825,2.09276500440043,0.10652624386489,0.355281410932499
0.452266268637913,16.3878,55.8393075875125,0.019511,5.17532327449037,0.0598849426901915,0.204337304008374
0.541356179123109,86.438,35.6984129161277,0.93454,2.83807028778583,0.319574696175283,0.281655708655027
0.765261858756471,51.6368,68.4956620042733,0.93846,8.53731542034256,0.125977488591302,0.632853302232016
0.465285202219743,24.0947,2.89869238122562,0.94775,0.0103188575325583,0.00299416167014278,0.217850785540019
0.300750841676703,67.0115,20.8788371768105,0.60886,0.547072861748167,0.169426709012193,0.175892405158519
0.625392617075761,2.27387,40.9243334636002,0.2462,8.97330049917835,0.0293644732294974,0.982235664583094
0.701333977102227,54.7949,74.3841656227025,0.53146,7.08656602212148,0.126568650317141,0.483940382293713
0.384101687700355,0.164624,35.9249550978915,0.39874,7.9885517173178,0.00650465661812491,0.998006995406129
0.733090551765541,30.3403,36.0595843624932,0.55974,2.04650275945081,0.0609269377655857,0.330516174025854
0.467653192343152,82.2347,37.6152846851025,0.79474,0.487982322001622,0.0758523461580789,0.14137054251033
0.509319886684136,49.833,59.6541025255231,0.76118,2.68342320483398,0.190189307641425,0.380007445461305
0.596663619547694,4.2384,46.92626513606,0.086937,5.81776948573798,0.0378228818269348,0.733817981818577
0.482652640806957,75.6611,99.2503341045919,0.36606,6.82015062568317,0.259085295876608,0.389860008564254
0.505179070344499,61.1381,112.308030125389,0.15394,0.715969936473566,0.0236516782118131,0.116023505733384
0.411821462900156,21.243,12.362769054725,0.28038,2.52156039190625,0.491704915648368,0.410743305446577
0.768818781896918,33.1757,20.3982116164084,0.21322,6.88502320230891,0.169359941860331,0.424937088544752
0.474858849016446,26.497,94.9500833943162,0.82438,2.50328435453994,0.110283164043902,0.546473397000747
0.587119926859559,13.9433,34.5998006343816,0.11914,4.90084424634999,0.105771333900503,0.467033245640766
0.521025181379479,14.9455,8.23041958110974,0.08812,1.29759398770062,0.164875233694986,0.228067836949141
0.6801299669932,33.1788,90.3087318218046,0.58052,1.73934842723674,0.0329574156531405,0.321375417936526
0.354804417739716,1.7727,1.82986358144515,0.30926,0.0163811850117462,0.00476794094812159,0.618512245148673
0.407558848339789,64.417,41.6185989547471,0.085328,1.999675195958,0.173457325966271,0.133306877046937
0.358316409193712,87.6396,11.093853695533,0.38104,0.016645881708668,0.00516992287661519,0.0840394802257993
0.67914629049069,29.661,44.0858637553681,0.45848,3.47259658510858,0.0993015129387201,0.436738172701028
0.547435832021809,0.438315,78.6256584632195,0.7583,4.26844365253804,0.00371366021206395,0.994488774504594
0.402389808551573,52.3333,68.0906622540215,0.48983,5.25944940967111,0.404497353908196,0.473723722265651
0.27366377849004,9.79856,8.32260006036408,0.53371,0.940354227190223,0.296637495431498,0.526810117541328
0.661940156140517,11.5038,64.3521503764171,0.79924,6.94447413611634,0.0740153587945304,0.933866806920342
0.711645370105705,90.5948,82.6332335102398,0.86149,2.59859324554928,0.0628486934481965,0.217920922321132
0.586625845650776,22.5721,15.3689836744877,0.92475,3.87244761278468,0.439511340577204,0.679007902761269
0.470502435924221,60.2919,96.9609206404834,0.17176,1.02083694316906,0.0441396051391396,0.1378360502057
0.661133232412575,80.2374,24.7481664273291,0.080032,5.35195690233401,0.217223446046004,0.168521261818448
0.568203028037151,25.1481,8.81276953962611,0.63186,1.67688056519558,0.307149788171855,0.385188166358386
0.504579383660907,23.5224,40.5887007249365,0.11258,5.58461004152268,0.176825528383175,0.384757936842447
0.737115680910479,2.61558,70.9332301694348,0.35393,1.87942790219864,0.0072535424362753,0.83847051081631
0.534118836904816,57.5376,83.5182890216818,0.98861,1.05514696029676,0.0617986108345732,0.23768499442259
0.52876550270452,6.70328,92.8448134507751,0.80454,4.98402937207674,0.0504987335991934,0.948992811648722
0.82224794198542,40.8303,23.0384096345597,0.19252,1.07886809512429,0.0240704994039378,0.134834067303348
0.704685297454822,18.6879,8.65709595222464,0.19925,4.13415910300775,0.27385616551306,0.437601585012657
0.3362160241608,21.2451,14.0512991078256,0.4071,0.240901178560526,0.0653753908074616,0.245609968601906
0.384468840188352,72.7948,18.5024028811705,0.86788,0.369706537131626,0.103351554401427,0.15703578951644
0.600411822745645,33.7518,52.5509151873477,0.68458,2.7979349193245,0.123009183312452,0.437105386704585
0.67067611861897,64.6737,0.497746984405688,0.39767,0.00329160661091092,0.000752014185854547,0.0603488139326942
0.296832703169682,63.1832,11.5344303016061,0.46699,0.0334447684356932,0.0110484600258071,0.113599271348841
0.392297060972007,20.7637,9.48164411909437,0.15173,1.33458131344035,0.295429746283762,0.250630219119232
0.787253355489879,78.9383,37.8974448468826,0.35375,2.25727266013209,0.0538136326072434,0.154255203987221
0.279349363061337,19.3103,5.15357313518802,0.12012,0.059410590549029,0.0195396960960799,0.136845582241956
0.356749261512625,4.78104,51.9376585094049,0.74814,8.45520269963013,0.145503022399616,0.986689062198289
0.633327911505191,15.5374,24.4039834281688,0.83169,0.683377412307205,0.0467565971612384,0.381454762209141
0.599227842763585,93.9361,15.4466655167089,0.27773,0.355769499071907,0.0509170352680334,0.0752542539980956
0.431102708768322,7.12069,92.3208378436064,0.64809,5.34663555955957,0.0802422400911165,0.945396714413062
0.40176956600837,21.1183,9.37321672787825,0.24444,0.476562007984238,0.118148867084853,0.219811116385956
0.331250977966864,33.0878,22.9111351450472,0.43869,0.80050716487696,0.192674401535048,0.262755750249953
0.694334445000418,3.41306,30.7657164206225,0.88406,6.2341323391768,0.0410375389767247,0.979377533066449
0.741985264505834,33.8282,29.3289239614987,0.4753,1.10390935693943,0.039242191486953,0.214710100816618
0.661784679418222,73.0551,41.4532785509945,0.60155,1.91771966334887,0.0979707949129606,0.196841579301889
0.414624823520519,31.8602,72.2977538128188,0.077408,2.01180385015406,0.0714414982037384,0.182342153265358
0.570801583205878,0.732715,74.3628984254792,0.67007,0.192876172872308,0.00104185129622754,0.881373008199653
0.663366925733229,2.90662,7.59080037905216,0.43101,0.153547435776486,0.0113978879907511,0.545148675823897
0.557219022071121,22.787,35.2382002042177,0.40346,4.96328500196995,0.236075217668212,0.599781267146148
0.665051855702249,9.39342,9.02159229244384,0.59158,1.17199546487944,0.1136932009158,0.523609910138225
0.484430011511491,21.3631,89.1096198490837,0.15424,3.18526225608409,0.0667703406381119,0.357587700302958
0.334772068310943,0.905321,17.815527066707,0.8246,0.701725201103973,0.0366895465743911,0.94128304884917
0.791227259640149,12.4876,70.5466890413969,0.17054,3.83526185732949,0.0184320588416062,0.490762542748694
0.677012976291306,52.022,84.7690065212908,0.52021,4.94911507324401,0.0951518094220648,0.412732330535554
0.617940687742947,19.1473,105.443327968296,0.26223,5.97098525221675,0.0571292971080961,0.603682099822968
0.32078344487635,9.24888,15.3885776380715,0.52382,0.861086327551641,0.194895651612459,0.537970900382138
0.51536471391126,10.9581,124.800970088095,0.72443,9.208463633941,0.0718088308540751,0.967144187004646
0.628648215683289,13.014,107.848308831578,0.5922,3.33556721970076,0.0386313596867694,0.721081213037131
0.348385839213945,32.5265,43.0238230628963,0.76519,1.85871217468604,0.304308737947341,0.447734526311402
0.374173631902281,47.0195,53.6112371354506,0.097836,0.211984214440279,0.0199251547840327,0.0941279732081076
0.757910352317784,0.0349632,40.5798350201421,0.83654,7.38425837034577,0.000241352561029072,0.996470841468456
0.665196910365449,61.5392,0.241931539856996,0.68689,0.000300233459957479,6.92594679169055e-05,0.0688060326568738
0.300191777810705,2.08772,11.402769480043,0.82213,0.475595670092262,0.082948294599069,0.838962954562731
0.495136878670178,49.3988,96.5463174007102,0.99158,5.5206871649041,0.249610272685106,0.615931373301189
0.653345695044345,70.0418,54.4194304513178,0.43977,4.98353473014666,0.169178325464175,0.327545047136798
0.599714332209001,39.2653,48.8182137563032,0.058213,7.07284028991633,0.114124897515282,0.249897736912203
0.481112988973093,4.00167,26.0340226320107,0.41863,5.68153506135911,0.133449114325554,0.959365063982044
0.615416221731153,8.69662,66.1526752655145,0.35495,1.22668699847354,0.0214817133857825,0.497957281645177
0.663250567843404,63.7283,49.1175381560068,0.9066,6.91499520401607,0.267424097331144,0.51819199892328
0.415327811774493,20.2071,66.8060099498047,0.33507,7.9408078747403,0.272452586812038,0.749851869119144
0.774313677099942,17.402,26.6361208618494,0.19869,7.98888161790259,0.1012590829539,0.617468710510211
0.76228923435992,37.3602,37.5834671096146,0.15253,7.48892865691021,0.0988828194211653,0.374571246993984
0.664606825506017,34.7843,80.9733352381707,0.20872,5.47553587610307,0.0697920147944048,0.391904739889107
0.415762175076843,53.2526,61.4269916694395,0.86045,5.81198249724276,0.539730261391361,0.600389862475068
0.655526492322293,8.58066,16.457038539172,0.013523,3.3871432806169,0.0401898422645524,0.193831055773376
0.456142793748271,48.8429,100.009564536649,0.37599,0.352136214760629,0.0202038442922729,0.153930158331659
0.299492633818941,41.7977,14.5588327218545,0.60134,0.0841749755081181,0.0269726216917109,0.173526428413293
0.592129872416447,37.3872,103.319919929498,0.84776,1.62111891081179,0.048661796760615,0.347593016329055
0.34927583817082,4.24226,28.7913609927242,0.49269,0.933721911293843,0.0831859299505763,0.718345433316665
0.320687036169689,80.693,6.30153911638972,0.44487,0.00136346993183157,0.00044787275728857,0.0798649274799781
0.685944125083569,33.1843,18.5959661898458,0.11011,0.658620366457207,0.0340535120101048,0.122608771165117
0.800752030725171,47.7046,55.7027372778906,0.47974,4.64127979038424,0.0615361545805414,0.367123596785995
0.67477730132382,39.0441,85.7250728637882,0.29539,0.740871416428993,0.0144882648198042,0.1671205459412
0.358731316054253,45.9774,24.672006273035,0.69857,2.27407357567309,0.530745184800282,0.385256197572591
0.711923481689759,38.0691,43.5172802319613,0.5649,7.79096463453703,0.181393005694893,0.61532941609471
0.623867108761836,6.65343,33.3436307264089,0.60925,5.06270955213004,0.0916392145204839,0.928175037078742
0.336814941293817,45.3256,21.4026846212821,0.19973,0.904421448867865,0.203738731993396,0.169480966971445
0.691426536016267,52.5616,80.5523683695236,0.44353,0.272346665790347,0.00645979234633754,0.115463112288527
0.724808305987008,64.9006,65.609390795296,0.13323,5.62699715581057,0.0724218501113438,0.234217147030082
0.316742201664934,18.7493,25.9490287291167,0.44381,0.731724796820149,0.150629385655243,0.350837695604588
0.768167505235406,9.01998,15.7749416579723,0.2917,7.97220440206942,0.130936432278021,0.875979330830763
0.464625136010305,75.3292,12.5542639493071,0.65995,0.15518719387,0.0397662349947516,0.109601027389367
0.454440793621408,25.9862,89.812869397423,0.32594,5.89406521300293,0.166769529745396,0.586227200621329
0.732243810445111,26.8322,27.222108501915,0.23465,8.17801568703,0.167456055866047,0.547625427150308
0.441303786630725,87.4018,53.8543607816627,0.25428,2.91370415205389,0.263937977584528,0.204143109453676
0.367240569129144,5.04652,19.3382353645786,0.78929,0.157122432586088,0.025243973154911,0.588948618159734
0.426961017320598,50.6887,87.4401575936808,0.98501,6.95440769169738,0.433156966827522,0.698741410283719
0.389049010005923,81.8742,3.02532339200282,0.63178,0.000260923184862894,8.13511140701876e-05,0.0740358914030107
0.715303855491215,35.7635,16.3187424324371,0.9711,3.59659792770601,0.254832054042403,0.465526827475686
0.560869847415984,49.4234,38.5051467297133,0.048432,8.18989325423554,0.192241035712496,0.222617191391346
0.426239740110458,55.8436,56.4529791742661,0.069573,5.79690649546013,0.227790018240601,0.211794714131751
0.780557363791007,16.951,44.2849088423582,0.99322,7.87694860395879,0.0860569758089603,0.907179438793547
0.488286428194845,19.1966,86.5596146406634,0.30063,5.5739500937816,0.119649354634855,0.628657620526663
